duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,n_bars,processing,genre,genre_val
382611,False,6,Paul Johnson,Classics & Remixes,0.79,0.848,8,-9.285,0.0635,0.000693,0.659,0.0819,0.673,128.014,4.0,812.0,203.0,2.7259036144578315,chicago-house,6
234866,False,56,Fei Yu-ching,天之大,0.29,0.482,6,-8.207,0.035,0.145,0.000171,0.12,0.247,141.459,4.0,539.0,135.0,1.1709531013615733,mandopop,16
245714,False,27,Re-Style;Bass-D,Keep Freakin',0.427,0.86,8,-4.781,0.0432,0.00949,0.00269,0.34,0.143,167.979,4.0,676.0,170.0,2.7259036144578315,techno,20
177290,False,46,Zaeden;Yashraj;AAKASH,Genesis 1:1,0.729,0.496,0,-7.863,0.0613,0.766,0.0,0.134,0.66,155.062,4.0,453.0,113.0,3.349056603773585,indian,11
207666,False,54,Sigala;The Vamps,Brighter Days,0.682,0.841,10,-3.465,0.139,0.0308,0.0,0.0534,0.717,90.15,4.0,306.0,77.0,0.7573891625615764,chicago-house,6
152000,False,34,Vitinho Imperador,Na Pegada do Imperador,0.721,0.889,2,-4.862,0.0624,0.225,2.66e-06,0.141,0.843,150.079,4.0,379.0,94.0,3.70048309178744,forro,8
127738,False,42,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,0.79,0.798,6,-6.202,0.0438,0.505,0.0,0.0814,0.967,171.995,4.0,365.0,91.0,1.1709531013615733,forro,8
259722,False,44,Bell Marques,Só as Antigas (Ao Vivo),0.614,0.921,7,-5.697,0.0321,0.15,0.019,0.596,0.649,130.022,4.0,558.0,140.0,4.067085953878407,forro,8
190762,False,59,Guitarricadelafuente,Guantanamera,0.512,0.263,9,-10.421,0.0855,0.875,0.0,0.11,0.359,98.6,4.0,303.0,76.0,1.343558282208589,spanish,18
232640,False,60,Café Quijano,La taberna del Buda,0.631,0.879,6,-5.476,0.0324,0.329,0.000378,0.0805,0.847,156.12,4.0,603.0,150.0,1.1709531013615733,spanish,18
251760,False,24,Pickin' On Series;Brad Davis;Makenzie Rains,Pickin' On the Biggest Hits of the 1980s Vol. 2,0.757,0.472,0,-6.962,0.0276,0.602,2.84e-05,0.211,0.707,129.953,4.0,540.0,135.0,3.349056603773585,bluegrass,3
141676,False,0,Kiko Chicabana,Do Sunrise Ao Sunset,0.576,0.788,7,-4.596,0.0662,0.158,0.0,0.117,0.293,179.831,4.0,412.0,102.0,4.067085953878407,forro,8
301002,False,0,Extrawelt,Viaggi Astrali 2,0.793,0.853,2,-10.105,0.0562,0.0155,0.895,0.109,0.0372,128.009,4.0,638.0,160.0,3.70048309178744,techno,20
206066,False,20,Letta Mbulu,Naturally,0.734,0.411,0,-8.984,0.0253,0.656,0.000775,0.0924,0.532,90.629,4.0,306.0,76.0,3.349056603773585,afrobeat,1
265521,False,62,Hebe Tien,小幸運,0.519,0.412,0,-8.584,0.0365,0.75,0.0,0.101,0.506,157.916,4.0,677.0,170.0,3.349056603773585,mandopop,16
250369,False,15,Orbital;Prof. Brian Cox,There Will Come a Time (We Will Die Remix),0.429,0.606,9,-6.626,0.0954,0.0011,8.67e-05,0.39,0.38,122.985,4.0,453.0,113.0,1.343558282208589,breakbeat,5
169691,False,5,Pisadinha do Vaqueiro,Coração Traíra,0.595,0.887,3,-2.817,0.0409,0.47,0.199,0.0756,0.966,165.824,4.0,464.0,115.0,1.7389162561576357,forro,8
294000,False,43,Bassnectar,Unlimited,0.401,0.925,7,-5.45,0.0382,0.00298,0.799,0.106,0.145,176.009,4.0,855.0,214.0,4.067085953878407,breakbeat,5
270213,False,19,Marduk,Here's No Peace,0.11,0.972,8,-5.783,0.0719,2.95e-06,1.72e-05,0.296,0.156,174.131,4.0,770.0,193.0,2.7259036144578315,black-metal,2
69813,False,28,Pelle Emil Hebsgaard;Aya Ingrid Alber,Coco (Originalt Dansk Soundtrack),0.529,0.075,0,-19.979,0.0543,0.895,1.49e-06,0.115,0.236,66.354,4.0,68.0,16.0,3.349056603773585,disney,7
303693,False,63,Vetusta Morla,Un Día en el Mundo,0.559,0.742,9,-3.945,0.0243,0.411,0.0107,0.133,0.482,92.959,4.0,465.0,116.0,1.343558282208589,spanish,18
404095,False,0,Farzad Golpayegani,Seven,0.421,0.962,11,-3.857,0.0656,0.321,0.875,0.0677,0.697,186.05,4.0,1215.0,304.0,0.7481162540365985,iranian,13
214720,False,24,Winds of Plague,Against the World,0.215,0.894,6,-5.774,0.125,3.63e-05,0.0713,0.276,0.35,199.794,4.0,705.0,177.0,1.1709531013615733,black-metal,2
301906,False,22,PASSEPIED,ネオンと虎,0.689,0.797,10,-3.641,0.0288,0.0136,0.00929,0.13,0.859,119.929,4.0,592.0,147.0,0.7573891625615764,j-idol,15
347106,False,17,Larry Heard,Alien,0.764,0.553,11,-11.597,0.0444,0.0205,0.901,0.0809,0.264,104.292,4.0,595.0,148.0,0.7481162540365985,chicago-house,6
191840,False,53,Oriente,Desorientado,0.768,0.799,6,-6.906,0.281,0.223,0.0,0.311,0.968,89.023,4.0,285.0,70.0,1.1709531013615733,brazil,4
157516,False,14,Kyson,A Book Of Flying,0.143,0.326,4,-15.819,0.0743,0.989,0.982,0.11,0.039,185.969,4.0,473.0,119.0,0.916010498687664,idm,10
232417,False,3,Miss Kittin;The Hacker,Tsugi Electro,0.866,0.847,10,-4.498,0.041,0.000937,0.0145,0.0549,0.644,124.841,4.0,480.0,119.0,0.7573891625615764,techno,20
116867,False,20,Devil Master,Satan Spits on Children of Light,0.234,0.991,11,-5.322,0.0863,1.17e-06,0.807,0.362,0.0487,178.967,4.0,345.0,86.0,0.7481162540365985,black-metal,2
280386,False,0,Angband,IV,0.559,0.923,3,-4.734,0.0736,0.00118,0.0175,0.119,0.377,144.973,4.0,669.0,169.0,1.7389162561576357,iranian,13
425741,False,8,Robert Hood,Motor: Nighttime World 3,0.797,0.564,7,-13.526,0.0659,0.0159,0.857,0.0785,0.597,118.043,4.0,833.0,209.0,4.067085953878407,chicago-house,6
372192,False,43,Pritam;Arijit Singh;Shreya Ghoshal,Ami Je Tomar (Kartik X Vidya),0.682,0.923,8,-5.048,0.0591,0.436,0.0,0.358,0.734,115.98,4.0,715.0,179.0,2.7259036144578315,indian,11
198460,False,22,Pickin' On Series;The Sidekicks,Pickin' on the 90s,0.601,0.45,3,-7.119,0.0254,0.589,0.000115,0.0965,0.308,100.027,4.0,319.0,80.0,1.7389162561576357,bluegrass,3
291883,False,30,Yisa Yu;霍尊,电视剧《离人心上》原声带,0.449,0.387,0,-10.141,0.0336,0.636,4.83e-06,0.205,0.251,67.87,4.0,325.0,81.0,3.349056603773585,mandopop,16
308466,False,43,NTO;Joris Delacroix;Joachim Pastor;French 79;Romain Garcia;Stereoclip,Seasons (Remix),0.465,0.742,0,-12.131,0.0511,0.11,0.89,0.0909,0.0322,123.009,4.0,696.0,173.0,3.349056603773585,techno,20
333346,False,0,Sonmi451,Nachtmuziek,0.275,0.271,10,-18.494,0.0435,0.952,0.835,0.0985,0.334,117.238,4.0,642.0,161.0,0.7573891625615764,idm,10
138159,False,52,Charlie Puth,CHARLIE,0.855,0.607,1,-8.587,0.0422,0.2,1.84e-05,0.0723,0.943,142.002,4.0,322.0,81.0,2.36741214057508,breakbeat,5
146198,False,54,Peppa Pig,Peppa's Adventures: The Album,0.655,0.217,5,-10.574,0.0297,0.881,0.0,0.0628,0.479,79.951,4.0,190.0,46.0,1.2793053545586106,disney,7
260266,False,47,Limão Com Mel,E Tome Amor,0.557,0.719,7,-5.102,0.0451,0.288,1.2e-06,0.23,0.387,80.0,4.0,342.0,85.0,4.067085953878407,forro,8
137124,False,21,"Sarah, the Illstrumentalist",Purple Clouds,0.657,0.27,10,-7.8,0.108,0.749,0.863,0.116,0.146,86.51,4.0,193.0,47.0,0.7573891625615764,study,19
184156,False,22,De Doelleazen;Henk Wijngaard,Hé Suzie,0.632,0.973,10,-4.938,0.0696,0.0762,0.044,0.244,0.633,175.008,4.0,524.0,130.0,0.7573891625615764,happy,9
172939,False,1,The Prophet,The Hardcore Archive Part 3 (1997),0.467,0.899,0,-7.658,0.0351,8.5e-05,0.904,0.144,0.098,94.978,4.0,272.0,68.0,3.349056603773585,happy,9
172118,True,58,高爾宣 OSN,So Bad,0.741,0.667,6,-3.975,0.0401,0.37,0.0,0.0795,0.559,118.032,4.0,323.0,80.0,1.1709531013615733,mandopop,16
169157,True,21,Alkaline,Wifey,0.611,0.792,5,-5.486,0.306,0.17,0.0,0.0779,0.851,105.256,4.0,288.0,71.0,1.2793053545586106,j-dance,14
287000,False,34,Hinatazaka46,君しか勝たん (Special Edition),0.602,0.777,8,-2.22,0.028,0.0408,0.0,0.0836,0.584,129.995,4.0,607.0,151.0,2.7259036144578315,j-idol,15
588148,False,24,Mc_team,Música Relajante Para Calmar La Mente,0.116,0.156,2,-20.382,0.0375,0.938,0.958,0.067,0.0361,76.621,4.0,729.0,182.0,3.70048309178744,indian,11
282243,False,32,Yumi Matsutoya,OLIVE,0.518,0.412,11,-8.893,0.0285,0.6,0.00123,0.0993,0.295,79.677,4.0,367.0,91.0,0.7481162540365985,j-dance,14
443149,False,37,Zimmz,Pragmatic,0.685,0.921,4,-6.985,0.0511,0.000687,0.874,0.0883,0.159,126.998,4.0,928.0,231.0,0.916010498687664,techno,20
323932,False,1,Scooter,Jumping All over the World,0.578,0.995,6,-6.538,0.0401,0.000336,0.813,0.282,0.713,144.998,4.0,780.0,194.0,1.1709531013615733,happy,9
347280,False,25,Greensky Bluegrass,If Sorrows Swim,0.348,0.657,4,-6.666,0.0299,0.352,0.277,0.301,0.655,139.053,4.0,772.0,194.0,0.916010498687664,bluegrass,3
328040,False,21,Nogizaka46,Time flies (Complete Edition),0.534,0.882,4,-3.143,0.0361,0.236,0.0,0.282,0.4,135.015,4.0,726.0,181.0,0.916010498687664,j-idol,15
322080,False,2,Nidingr,Sorrow Infinite and Darkness,0.168,0.95,9,-4.721,0.104,0.000338,0.851,0.133,0.0559,124.86,3.0,753.0,251.0,1.343558282208589,black-metal,2
184800,False,32,PIÑA PINK,Café Contemplation,0.632,0.3,10,-14.233,0.0557,0.954,0.917,0.187,0.231,75.004,4.0,228.0,56.0,0.7573891625615764,study,19
284973,False,57,Jay Chou,范特西,0.578,0.525,9,-8.081,0.0273,0.598,3.33e-06,0.226,0.362,139.95,4.0,655.0,163.0,1.343558282208589,mandopop,16
241706,False,35,≠ME,超特急 ≠ME行き Special Edition,0.452,0.889,7,-3.204,0.0531,0.0303,0.0,0.381,0.876,181.886,4.0,714.0,179.0,4.067085953878407,j-idol,15
122520,False,21,J.D. Crowe,Blackjack,0.401,0.846,5,-7.692,0.0409,0.0105,0.899,0.368,0.893,174.438,4.0,345.0,85.0,1.2793053545586106,bluegrass,3
220866,False,10,Frankie Knuckles;Adeva,Welcome To The Real World,0.719,0.912,2,-10.902,0.0448,0.000402,0.652,0.0938,0.542,119.596,4.0,434.0,108.0,3.70048309178744,chicago-house,6
252758,False,16,René LaVice;Danny Byrd,Boomshaka,0.525,0.934,5,-3.918,0.0604,0.00151,0.85,0.0828,0.185,173.979,4.0,714.0,178.0,1.2793053545586106,industrial,12
198692,False,17,Krafty Kuts;Sporty-O,Let's Ride,0.792,0.794,0,-4.414,0.0661,0.133,0.0,0.286,0.684,117.993,4.0,383.0,94.0,3.349056603773585,breakbeat,5
169508,True,24,Vybz Kartel,So What,0.755,0.801,1,-6.136,0.125,0.0771,0.0,0.0645,0.731,102.008,4.0,286.0,71.0,2.36741214057508,j-dance,14
157075,True,25,Vybz Kartel,Anabella - Single,0.829,0.94,0,-3.719,0.102,0.502,1.03e-06,0.129,0.668,99.913,4.0,258.0,63.0,3.349056603773585,j-dance,14
230400,False,45,Ann Clue,Luna,0.7,0.462,11,-11.281,0.0518,9.49e-05,0.886,0.0807,0.231,125.005,4.0,472.0,117.0,0.7481162540365985,techno,20
210280,False,7,Criolo,Nó na Orelha (Instrumental),0.787,0.385,1,-7.672,0.0566,0.0194,0.879,0.208,0.448,86.456,4.0,296.0,73.0,2.36741214057508,afrobeat,1
435266,False,54,Oxia,Domino Remixes,0.785,0.69,3,-10.225,0.0698,0.00291,0.907,0.203,0.215,128.879,4.0,929.0,232.0,1.7389162561576357,techno,20
250093,False,60,Platero Y Tu,Muy Deficiente,0.457,0.904,7,-4.67,0.0659,0.015,5.01e-05,0.2,0.237,171.633,4.0,705.0,174.0,4.067085953878407,spanish,18
207016,False,20,Antichrist Siege Machine,Purifying Blade,0.109,0.985,10,-6.691,0.161,1.06e-06,0.89,0.312,0.0795,171.82,4.0,567.0,141.0,0.7573891625615764,black-metal,2
301146,False,47,Elaine de Jesus,Muito Especial,0.442,0.459,1,-10.625,0.0409,0.415,5.13e-06,0.105,0.224,76.867,4.0,374.0,93.0,2.36741214057508,brazil,4
277866,False,18,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),0.285,0.499,1,-7.417,0.0707,0.418,0.0,0.639,0.174,53.922,3.0,245.0,80.0,2.36741214057508,disney,7
142131,False,50,Maneva,Mundo Novo,0.768,0.52,0,-7.375,0.0994,0.0912,1.26e-06,0.435,0.776,140.109,4.0,321.0,80.0,3.349056603773585,brazil,4
204583,False,59,Zedd;Liam Payne,Get Low (with Liam Payne),0.718,0.926,1,-3.511,0.0494,0.027,1.76e-05,0.0513,0.54,108.018,4.0,367.0,91.0,2.36741214057508,techno,20
247997,False,24,Forze DJ Team,Oldschool Hardcore Volume II,0.618,0.887,10,-8.369,0.0638,0.000516,0.708,0.27,0.17,180.868,4.0,739.0,185.0,0.7573891625615764,happy,9
128000,False,8,Giorgio Robertini,Slidetrue,0.78,0.229,0,-11.368,0.0773,0.85,0.919,0.124,0.48,89.999,4.0,192.0,48.0,3.349056603773585,study,19
278036,False,40,Hillsong Young & Free,Out Here On A Friday (Acoustic),0.581,0.312,0,-10.178,0.0281,0.486,4.78e-06,0.12,0.182,126.824,4.0,569.0,143.0,3.349056603773585,indian,11
140666,False,62,Nena Daconte,He Perdido Los Zapatos,0.73,0.378,5,-7.441,0.183,0.279,1.67e-05,0.0869,0.697,170.044,4.0,396.0,98.0,1.2793053545586106,spanish,18
380387,False,2,The Prophet,The Hardcore Archive Part 3 (1997),0.49,0.976,7,-3.578,0.0738,0.000293,0.564,0.0679,0.283,184.02,4.0,1153.0,289.0,4.067085953878407,happy,9
267533,False,33,Nogizaka46,生まれてから初めて見た夢 (Complete Edition),0.72,0.768,3,-6.216,0.035,0.215,0.0,0.276,0.804,108.005,4.0,472.0,118.0,1.7389162561576357,j-idol,15
327120,False,39,GLAY;EXILE,EXTREME BEST,0.596,0.927,7,-3.962,0.0546,0.0294,0.0,0.0708,0.588,108.043,4.0,580.0,145.0,4.067085953878407,j-dance,14
187000,False,13,Sarah Téibo,Never Leave Me,0.723,0.558,5,-7.514,0.027,0.344,1.4e-06,0.115,0.547,103.983,4.0,314.0,78.0,1.2793053545586106,afrobeat,1
428955,False,12,Bauri,DJ-Kicks (DJ Tennis) [DJ Mix],0.388,0.569,8,-13.607,0.0672,0.391,0.426,0.229,0.441,161.395,4.0,977.0,245.0,2.7259036144578315,idm,10
177240,False,20,Blue Moon Rising,One Lonely Shadow,0.61,0.693,4,-7.91,0.0337,0.632,4.58e-05,0.339,0.701,104.024,4.0,299.0,75.0,0.916010498687664,bluegrass,3
158807,False,67,AFROJACK;Lucas & Steve;DubVision,Anywhere With You,0.596,0.743,6,-4.149,0.0302,0.0696,2.37e-06,0.202,0.531,125.883,4.0,330.0,82.0,1.1709531013615733,chicago-house,6
231394,False,20,Shade k;Terrie Kynd,Wastyle,0.744,0.943,7,-5.299,0.148,0.00199,0.0399,0.714,0.502,129.99,4.0,500.0,125.0,4.067085953878407,breakbeat,5
162440,False,16,Germaine Franco,Nasze Magiczne Encanto (Muzyka z filmu),0.423,0.187,6,-12.164,0.0385,0.598,0.571,0.26,0.519,96.039,4.0,265.0,66.0,1.1709531013615733,disney,7
228123,False,30,Café Quijano;María José,Saber si estoy a tiempo (feat. María José),0.643,0.631,4,-5.825,0.0392,0.354,1.84e-06,0.102,0.184,144.019,4.0,538.0,136.0,0.916010498687664,spanish,18
250558,False,56,Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),0.661,0.699,9,-7.982,0.0369,7.07e-06,0.666,0.177,0.629,130.144,4.0,537.0,134.0,1.343558282208589,industrial,12
225546,False,25,Jürgen Drews,Drews feat. Drews (Die ultimativen Hits),0.654,0.92,7,-2.734,0.041,0.0039,0.0,0.0583,0.578,129.818,4.0,485.0,120.0,4.067085953878407,happy,9
239360,False,19,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),0.785,0.393,4,-9.533,0.0429,0.928,0.218,0.0978,0.333,126.776,4.0,496.0,124.0,0.916010498687664,afrobeat,1
126764,False,6,"Sarah, the Illstrumentalist",Celebrate You,0.691,0.404,0,-7.443,0.0447,0.105,0.928,0.103,0.731,78.396,4.0,163.0,39.0,3.349056603773585,study,19
421306,False,51,Stephan Bodzin,Powers of Ten,0.752,0.486,10,-12.53,0.0493,0.0479,0.877,0.0926,0.0379,121.0,4.0,836.0,210.0,0.7573891625615764,techno,20
198920,False,29,Criolo,Sobre Viver,0.637,0.715,0,-7.032,0.074,0.0518,4.65e-05,0.122,0.347,109.859,4.0,351.0,87.0,3.349056603773585,brazil,4
244207,False,19,S3RL,MTC Saga (DJ Edit),0.56,0.926,0,-2.424,0.344,0.00146,0.000402,0.0257,0.737,175.079,4.0,708.0,176.0,3.349056603773585,happy,9
222653,False,28,Luis Eduardo Aute,Aire,0.48,0.296,9,-15.53,0.0681,0.621,0.0041,0.0615,0.396,151.607,3.0,562.0,187.0,1.343558282208589,spanish,18
80813,False,18,Germaine Franco,Encanto (Trilha Sonora Original em Português),0.37,0.0798,11,-16.654,0.0292,0.899,0.959,0.144,0.182,53.164,4.0,66.0,15.0,0.7481162540365985,disney,7
160538,False,60,Marilyn Manson,God's Gonna Cut You Down,0.504,0.754,8,-5.182,0.0424,0.139,0.0,0.126,0.583,82.009,4.0,217.0,55.0,2.7259036144578315,industrial,12
151262,False,38,Os Barões Da Pisadinha,Conquistas - EP 2 (Ao Vivo),0.644,0.916,5,-1.766,0.0899,0.651,0.0,0.723,0.932,172.053,4.0,431.0,108.0,1.2793053545586106,forro,8
433506,False,0,Dulce Liquido,Disolución,0.55,0.963,1,-4.074,0.0379,0.00475,0.254,0.351,0.491,131.024,4.0,939.0,234.0,2.36741214057508,industrial,12
232320,False,22,Nickel Creek,Reason's Why (The Very Best),0.454,0.284,6,-14.067,0.0312,0.696,0.00054,0.103,0.422,168.169,4.0,624.0,155.0,1.1709531013615733,bluegrass,3
180973,False,42,Bang Data,Maldito Carnaval,0.605,0.835,6,-6.477,0.14,0.0764,0.0,0.122,0.903,171.958,4.0,505.0,126.0,1.1709531013615733,afrobeat,1
274164,False,23,HELLYEAH,UNDEN!ABLE (Deluxe 2.0),0.583,0.889,7,-4.112,0.035,0.00235,0.0,0.642,0.301,110.023,4.0,495.0,123.0,4.067085953878407,industrial,12
253565,False,21,Tantrum Desire;Friction,Genesis (Friction Remix),0.223,0.996,5,-3.548,0.11,0.00013,0.717,0.167,0.0529,131.308,3.0,635.0,210.0,1.2793053545586106,idm,10
252631,False,62,Pritam;Arijit Singh;Badshah;Jonita Gandhi;Nakash Aziz,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],0.818,0.93,11,-2.982,0.247,0.33,0.0,0.658,0.831,113.988,4.0,475.0,119.0,0.7481162540365985,indian,11
252053,False,14,Joris Voorn,Four,0.719,0.553,1,-12.137,0.0404,0.433,0.895,0.108,0.207,126.023,3.0,517.0,171.0,2.36741214057508,techno,20
221560,False,24,Keyakizaka46,真っ白なものは汚したくなる (Complete Edition),0.679,0.556,7,-4.032,0.0297,0.21,0.0,0.219,0.435,120.004,4.0,432.0,108.0,4.067085953878407,j-idol,15
204654,True,53,Major Lazer;DJ Maphorisa;Nasty C;Ice Prince;Patoranking;Jidenna,Know No Better,0.678,0.735,8,-4.725,0.0488,0.0265,2.19e-05,0.235,0.386,100.002,4.0,341.0,85.0,2.7259036144578315,chicago-house,6
247506,False,34,NMB48,難波愛~今、思うこと~ (Type-N),0.468,0.946,1,-2.457,0.057,0.551,0.0,0.323,0.596,152.04,4.0,609.0,153.0,2.36741214057508,j-idol,15
216624,True,6,Saeed Dehghan;Dariush,BLABBER BRAIN,0.396,0.805,9,-6.907,0.0992,0.0346,0.000376,0.0791,0.0391,100.428,3.0,302.0,100.0,1.343558282208589,iranian,13
224357,True,52,JPEGMAFIA,LP!,0.783,0.874,11,-1.134,0.223,0.15,1.54e-06,0.187,0.671,141.339,4.0,529.0,131.0,0.7481162540365985,industrial,12
414120,False,44,Gabriela Rocha,Até Transbordar (Ao Vivo),0.528,0.774,6,-5.87,0.037,0.00297,2.03e-06,0.158,0.213,99.985,4.0,687.0,173.0,1.1709531013615733,brazil,4
211026,False,15,Felix Da Housecat,Devin Dazzle & The Neon Fever,0.764,0.936,0,-6.751,0.0432,0.000171,0.355,0.0644,0.948,122.006,4.0,427.0,106.0,3.349056603773585,chicago-house,6
401379,False,41,Colyn,Unity Pt. 3,0.808,0.717,6,-8.534,0.0595,0.113,0.914,0.0728,0.123,123.008,4.0,820.0,205.0,1.1709531013615733,techno,20
179863,False,21,Partyraiser,You Ain't Telling Me Shit,0.57,0.977,7,-0.253,0.141,0.0797,0.000237,0.359,0.0917,105.011,4.0,312.0,79.0,4.067085953878407,happy,9
184493,False,21,Norman Blake,Whiskey Before Breakfast,0.329,0.41,0,-18.429,0.039,0.839,0.806,0.291,0.952,116.666,4.0,337.0,83.0,3.349056603773585,bluegrass,3
248470,False,0,Ed Solo;Skool Of Thought;Bukue One;Carl Faure,Random Acts of Kindness,0.492,0.948,7,-3.765,0.096,0.0259,0.27,0.147,0.673,131.926,4.0,531.0,131.0,4.067085953878407,breakbeat,5
216213,True,20,Cruel Force,The Rise Of Satanic Might,0.188,0.984,6,-5.223,0.0945,1.62e-06,0.847,0.195,0.446,186.646,4.0,663.0,166.0,1.1709531013615733,black-metal,2
274973,False,0,Nightmares On Wax,Imagineering,0.619,0.184,9,-12.242,0.0324,0.651,0.847,0.134,0.389,146.338,4.0,662.0,166.0,1.343558282208589,techno,20
136546,False,27,Limão Com Mel,Show Ao Vivo 15 Anos (Forró das Antigas),0.579,0.889,10,-4.395,0.0392,0.158,0.0,0.668,0.736,100.079,4.0,228.0,56.0,0.7573891625615764,forro,8
176959,False,54,Pandrezz,1 Am. Study Session,0.737,0.311,8,-14.978,0.166,0.111,0.615,0.0368,0.159,74.032,4.0,216.0,54.0,2.7259036144578315,sleep,17
175072,False,20,Oba Reengy;Yoski,Rejoice,0.55,0.557,8,-6.875,0.0987,0.0623,0.000231,0.154,0.439,111.383,4.0,365.0,91.0,2.7259036144578315,afrobeat,1
173933,False,6,Quench;Nicholson,Live at Ultra Music Festival Miami 2018 (Highlights) [A State Of Trance Stage],0.43,0.885,1,-14.299,0.144,0.00022,0.0148,0.312,0.0385,138.049,4.0,397.0,99.0,2.36741214057508,idm,10
212133,False,70,Sash!,It's My Life,0.591,0.888,4,-6.836,0.0354,0.00223,0.699,0.396,0.588,132.885,4.0,465.0,116.0,0.916010498687664,techno,20
146591,False,37,Vitor Fernandes;Maiara & Maraisa,Resquícios,0.59,0.713,2,-4.197,0.0643,0.266,0.0,0.339,0.693,155.725,4.0,377.0,93.0,3.70048309178744,forro,8
150052,False,80,ATB;Topic;A7S,Your Love (9PM),0.669,0.784,7,-5.603,0.112,0.194,6.28e-06,0.115,0.517,125.993,4.0,309.0,76.0,4.067085953878407,techno,20
195978,False,3,Kyson,Lucky Notes,0.297,0.249,2,-14.813,0.037,0.971,0.00568,0.121,0.0428,58.371,4.0,187.0,46.0,3.70048309178744,idm,10
200093,False,20,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),0.18,0.336,0,-13.151,0.0425,0.606,0.988,0.31,0.0342,102.119,5.0,390.0,97.0,3.349056603773585,disney,7
224375,False,18,Loadstar,Future Perfect,0.413,0.94,1,-2.468,0.045,0.000327,0.192,0.152,0.173,174.997,4.0,648.0,163.0,2.36741214057508,industrial,12
201000,False,8,Apoptygma Berzerk,Black Pawn (B-Sides & Rarities),0.432,0.434,11,-8.871,0.0261,0.0755,0.83,0.352,0.474,85.048,4.0,283.0,71.0,0.7481162540365985,industrial,12
188986,False,0,Master KG;Nomcebo Zikode,African Heat - Afro Hits,0.903,0.545,1,-6.896,0.05,0.0226,8.2e-06,0.0571,0.87,124.011,4.0,385.0,96.0,2.36741214057508,chicago-house,6
355386,False,10,In The Woods...,Pure,0.374,0.916,8,-7.127,0.0722,1.77e-05,0.87,0.11,0.219,135.03,4.0,785.0,197.0,2.7259036144578315,black-metal,2
260372,True,26,Eisregen,Blutbahnen / eine erhalten (Remastered 2022),0.288,0.951,0,-6.788,0.0618,0.00929,0.000627,0.184,0.146,145.347,4.0,607.0,155.0,3.349056603773585,black-metal,2
340460,False,5,XERXES THE DARK,Tomb of Seers,0.0615,0.157,9,-21.333,0.0337,0.524,0.785,0.111,0.0318,66.906,4.0,435.0,109.0,1.343558282208589,iranian,13
207554,False,30,Kyoko Koizumi,迷宮のアンドローラ,0.641,0.859,8,-5.066,0.0387,0.0773,0.364,0.058,0.752,147.78,4.0,508.0,126.0,2.7259036144578315,techno,20
284173,False,31,Alan Menken;Kumiko Mori,The Little Mermaid (Original Motion Picture Soundtrack/Japanese Dubbed Version),0.287,0.26,0,-14.388,0.0367,0.84,9.73e-05,0.264,0.303,79.397,4.0,381.0,96.0,3.349056603773585,disney,7
207480,False,18,Devil Master,Ecstasies Of Never Ending Night,0.107,0.961,0,-7.655,0.117,6.86e-06,0.463,0.355,0.321,174.687,4.0,599.0,150.0,3.349056603773585,black-metal,2
162508,False,56,Shiloh Dynasty;Unclenathannn,Our Remedy,0.709,0.322,9,-17.514,0.0474,0.467,0.123,0.106,0.733,129.966,4.0,346.0,86.0,1.343558282208589,sleep,17
182360,False,23,Alison Krauss & Union Station,So Long So Wrong,0.568,0.742,11,-7.336,0.0313,0.277,0.00741,0.237,0.819,109.016,4.0,321.0,79.0,0.7481162540365985,bluegrass,3
139088,False,57,Max e Luan,Esqueminha (Ao Vivo),0.644,0.754,0,-5.874,0.0681,0.712,0.0,0.409,0.655,154.973,4.0,358.0,88.0,3.349056603773585,forro,8
210420,False,51,Prateek Kuhad,cold/mess,0.518,0.44,3,-14.536,0.034,0.888,0.457,0.111,0.575,76.154,4.0,259.0,64.0,1.7389162561576357,indian,11
147039,False,60,Iguinho e Lulinha;Tarcísio do Acordeon,Simbora pra Vaquejada,0.654,0.808,1,-4.297,0.0347,0.511,0.0,0.129,0.898,152.078,4.0,366.0,91.0,2.36741214057508,forro,8
314217,False,0,Extrawelt,Techno Top 50: Edition 2022,0.789,0.976,1,-5.678,0.0732,0.00069,0.871,0.0954,0.148,130.003,4.0,672.0,167.0,2.36741214057508,techno,20
190812,True,27,Partyraiser;Paul Elstak;Streiks & Kratchs,Westcoast Animals,0.648,0.515,7,-8.323,0.0571,0.0216,0.0,0.271,0.0386,100.067,4.0,312.0,77.0,4.067085953878407,techno,20
206066,False,32,Toca do Vale & Balanço do Forró,"O Quentchê do Forró (Se a Sua Estrela Não Brilha, Não Tente Apagar a Minha)",0.681,0.92,7,-4.867,0.0437,0.717,0.000101,0.613,0.96,117.838,4.0,400.0,99.0,4.067085953878407,forro,8
